Geneid	C07	C10	C11	C12	C17	C18	C35	C36	C37	C39	C42	C44	C49	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57	E02	E03	E06
DSE	1317.830595	1539.74808	1159.64241	1414.242284	1327.501299	1222.295807	1504.097688	1348.808423	1371.677876	1480.887102	1353.241848	1500.994811	1350.120588	1177.320481	1273.508295	1282.798065	1324.191153	1351.896808	1222.371392	1191.699088	1158.085192	1215.878115	1283.165669	1152.016012	1391.521634	1227.436339	1513.797286	1453.218875	1265.170671
SLC35F1	606.9705709	1002.106671	807.4433223	1297.705559	800.3456763	621.105507	1119.733284	527.1959028	1206.404833	812.0993786	645.1759933	845.4062168	703.4474451	563.4422377	685.0925597	473.132684	559.5024921	765.7841274	489.9433657	504.9767369	570.8870666	638.314619	766.6532978	971.8595678	536.0177287	696.4059935	788.3558386	809.6983142	620.5789711
FAM184A	989.7960892	1107.805549	1015.071605	1079.446101	917.7162179	927.301809	1247.371275	860.955498	1145.421731	1117.300125	978.1223201	1142.095946	976.2410409	1012.32269	985.8649029	938.8144596	980.4514369	997.7870634	957.503532	871.9188305	900.6034745	916.4007465	976.6952973	943.7101234	857.955206	931.5884472	1043.865304	1150.976116	922.9892798
LOC105377975	1077.319395	1539.74808	961.2420503	1551.518595	1126.150111	1056.750652	1385.162288	1146.192087	1614.726468	1334.921528	1236.340694	1349.459735	1127.177599	907.8481068	1235.314981	1168.550802	1185.637606	1239.384106	1112.942417	961.6413487	992.6444506	1128.601853	940.4153155	870.521568	871.0288091	1116.908897	1212.065003	1435.374284	1172.121346
PKIB	590.6044242	876.0810856	710.5501236	991.5497576	680.9515046	602.4350007	848.5025531	564.5717317	945.6799786	814.7532981	534.9337651	583.8088214	533.1245401	586.4986975	614.673638	448.2963227	599.6935973	719.5579784	553.3624308	422.1559509	590.6933526	626.3355242	584.2986529	780.4433459	576.0556383	693.0818599	738.2811192	676.979169	643.0909047
CLVS2	89.65802102	183.9567013	148.4157726	211.3462631	110.2878366	73.43732447	153.7457618	71.47307637	175.8787998	116.7724597	71.02854972	130.7986977	103.8554299	56.2001209	84.74141417	72.02544796	88.8434959	140.4228297	54.71448754	40.26010431	83.88544653	75.29716685	89.74521793	142.8584303	57.19701373	87.25850754	125.8287821	136.065006	99.05250808
TRDN	632.5871483	873.0320796	598.2770521	1097.222889	802.3693063	609.9032032	976.140544	515.3930094	1109.185395	801.4837004	635.5575438	671.5396553	632.8257527	476.9805132	761.4791865	541.4326778	489.6968881	709.9638721	578.2326524	377.2946918	560.4013858	430.3917605	658.7680891	747.3677488	482.9062159	651.5301897	730.5773163	720.4753595	535.0336232
RNF217-AS1	222.0103378	312.0149574	277.6067041	348.6225741	231.7056383	206.6202688	281.3837527	238.6807321	316.405077	285.2963503	295.2124098	293.4995168	240.9445973	202.4645381	263.7725709	271.958157	246.4349351	260.7852552	238.7541275	220.8554294	237.6754318	235.3036464	236.7746175	266.7159857	234.5077563	251.8031218	300.4483164	296.6663245	248.381668
RNF217	1248.096578	1175.900019	1225.006869	1093.272492	1095.79566	1071.687057	1250.272138	1086.521904	1196.682889	1277.862257	1146.815126	1395.717811	1109.175991	1028.894521	1131.47691	1106.459899	1043.911077	1059.712659	1068.176018	1085.872528	1111.482166	1064.428131	1059.757361	1234.353137	1020.558145	1149.319199	1361.005194	1223.469767	1092.57918
CENPW	298.8600701	427.8771892	336.0502208	494.7872794	303.5445043	209.1096697	485.8946245	266.2208166	441.022719	348.9904192	247.8600433	405.1569417	260.3309442	247.1364291	269.7402761	235.945433	239.0313104	323.5830424	237.5106164	200.1502329	288.9387603	236.159296	358.9808717	375.7950827	227.9709547	285.8754914	315.8559223	356.8918189	265.6408171
RSPO3	177.1813273	251.0348354	219.1631875	280.4782183	203.3748179	144.3852481	271.2307307	151.4704646	304.9155071	175.1586895	130.2190078	234.4805922	174.4771222	146.2644172	208.8696828	105.5545358	134.3229045	201.476234	131.8121745	116.1791582	174.7613469	143.7491367	155.6220268	190.0087497	170.773941	177.0101153	228.5461552	204.097509	199.6058117
RNF146	187.8549012	207.3324147	130.7289188	147.1523047	141.654102	164.3004547	194.3578498	136.3889898	171.4597344	188.4282872	131.6987693	172.2714555	120.4722987	123.2079573	124.1282686	134.1163514	143.8418505	117.745851	138.0297299	104.6762712	161.9455148	144.6047863	153.7125541	140.747222	149.5293359	125.4860442	164.347797	175.1000487	132.8204086
C6orf58	14.9430035	48.78409758	35.37370745	45.42957057	27.31900538	11.20230373	47.86424659	15.73719113	34.4687095	21.2313563	17.75713743	20.7363789	22.15582504	15.85131615	28.64498507	14.90181682	19.03789198	23.5491702	9.948088644	13.80346433	15.1459834	17.11299247	29.59682719	37.29801383	10.62230255	22.43790194	34.66711343	39.0350427	23.26233144
THEMIS	254.0310596	478.6939575	369.1169473	643.9147828	325.8044346	282.5469941	551.1640516	215.0749454	556.8022304	295.9120285	251.5594469	381.2303506	314.3357678	230.5645985	352.0946082	191.2399825	253.8385597	368.9369999	251.1892383	212.8034085	248.1611126	266.1070328	349.4335081	425.7603465	347.2675834	282.5513578	367.2146089	401.5032963	238.6264967
LAMA2	1320.676881	1940.184214	1513.379484	2198.396176	1521.769781	1323.116541	1976.938427	1157.339264	2158.271503	1585.716924	1464.963838	1590.320751	1373.661153	1174.438424	1664.989757	1269.138066	1420.438274	1583.027553	1239.780547	1126.132632	1330.516388	1474.284301	1414.919287	1523.588678	1273.042106	1416.911956	1710.244262	1611.58962	1393.488693
MOXD1	288.1864961	370.9624087	339.1261954	475.0352922	364.2534051	369.6760232	375.6618141	274.7451284	503.7734465	331.7399422	285.5939603	357.3037596	300.4883771	283.1621476	365.2235597	350.1926953	328.932467	376.7867233	269.8419045	269.1675545	266.802323	302.8999666	339.8861445	345.53443	312.9493751	291.6927252	376.202379	414.8867395	321.9206513
TARID	521.5819794	820.1826405	715.9330791	1121.912873	713.329585	634.7972115	929.7267292	493.0986553	1023.455528	768.3097062	548.9914989	674.7298674	563.5887995	620.362873	669.5765261	448.2963227	466.4283535	666.3542976	448.9075001	449.7628796	566.226764	580.9860942	649.2207255	671.3642489	487.8088171	607.4854192	690.7743342	886.6531127	559.0463524
LOC102723649	25.61657744	52.84943904	30.75974561	49.37996801	33.38989547	27.38340912	69.62072231	24.91721929	58.33166223	80.9445459	27.37558687	30.30701532	19.38634691	18.01285926	27.45144403	26.07817943	32.78748063	32.27108509	31.08777701	24.15606259	20.97136163	26.52513832	31.50629991	44.33537493	30.23270726	24.93100216	51.35868656	49.0726251	28.51511596
NMBR	106.7357393	244.9368232	147.6467789	202.4578688	154.8076972	133.1829444	207.4117352	110.1603379	224.4885183	156.5812527	161.2939983	159.510607	157.8602534	99.43098312	136.0636791	116.7308984	109.9967092	160.483234	106.9419529	94.32367295	101.3615812	125.7804946	206.223054	159.0443608	120.1137288	136.2894784	148.940191	189.5987788	106.556486
LINC01277	323.0535043	452.269238	352.9680809	416.76693	396.6314856	332.3350107	423.5260607	285.8923055	464.0018587	360.9330571	363.2814366	381.2303506	354.4932007	274.5159751	381.9331343	358.8854217	368.0659116	361.0872765	313.3647923	284.1213076	330.8814835	331.1364042	410.5366352	307.53268	340.7307818	358.1753976	441.6847044	421.5784611	393.2084412
ZC2HC1B	309.533644	433.9752014	340.6641826	443.4321127	378.4188153	296.2386987	407.5713119	340.9724744	393.2968135	494.9559938	335.9058497	378.0401385	364.1863741	288.9262626	377.1589701	358.8854217	312.0098963	347.1322126	309.634259	278.3698641	290.1038359	314.8790614	302.6514264	272.3458745	314.5835755	312.4685603	327.4116268	401.5032963	313.6662756
LOC100507557	601.9895697	726.6797868	609.8119567	696.2575489	624.2898638	643.5101144	797.7374431	627.5204962	725.6105256	749.7322694	572.6676821	606.1403064	648.0578825	535.3421772	689.8667238	576.2035837	591.232312	612.2784253	538.4402978	547.5374186	555.7410832	559.5948536	727.5091071	633.362499	584.2266403	622.4440205	731.8612834	729.3976549	634.8365291
GRM1	799.8064732	1385.265104	921.2543811	1471.523047	966.2833386	865.0667883	1229.966094	794.0724357	1607.655964	1307.055372	907.0937704	1079.886809	969.3173456	805.5350662	808.0272873	952.4744584	820.7446764	953.3052975	931.3897993	810.9535297	767.7848508	864.2061195	1311.80776	928.9316651	773.7938858	904.9953782	1043.865304	1177.743002	946.2516113
LOC105378052	4.981001168	18.29403659	6.920942763	10.86359296	13.15359519	16.18110539	8.702590289	8.524311861	9.721943705	7.961758614	6.658926536	3.190212139	8.30843439	4.323086223	1.193541045	7.45090841	7.403624659	7.849723401	3.730533241	0	11.65075646	3.422598493	2.864209083	2.81494444	6.536801569	4.986200431	7.703802983	12.26815628	8.254375673
CCDC170	597.7201402	614.8828965	669.7934607	640.9519847	593.9354134	471.7414572	742.621038	426.8713093	647.834976	548.0343846	375.1195282	571.0479729	534.5092791	468.3343408	449.9649738	305.4872448	406.1416956	477.960936	450.1510111	376.1444031	561.5664615	329.425105	497.4176441	698.1062211	485.3575165	556.7923815	644.5515163	506.3402681	556.0447613
SYNE1	3555.011691	3719.78744	3517.376911	3652.142434	3413.863858	3019.643206	4068.46096	3067.440837	3668.708029	3562.88698	3083.082986	3581.013126	3279.062106	3176.747859	3276.270168	3234.936068	3082.023179	3021.271318	3304.008941	2929.785305	3179.491438	2596.040957	2894.760646	3039.436259	3051.869233	3777.87786	3801.826772	3458.504783	3294.996689
VIP	20.63557627	19.31037196	22.30081557	39.5039744	21.2481153	17.42580581	30.45906601	13.77004224	36.23633563	27.86615515	20.71666033	15.9510607	11.07791252	12.96925867	22.67727985	18.62727102	12.69192799	18.31602127	4.974044322	6.901732167	19.80628599	10.26779548	11.45683633	8.444833319	7.353901766	24.93100216	10.27173731	17.84459095	12.00636462
FBXO5	103.8894529	135.1726037	105.3521287	149.1275034	126.4768768	128.2041427	171.1509423	119.9960824	129.0367074	191.0822067	139.0975765	119.6329552	123.2417768	121.0464142	109.8057761	135.3581694	119.5156552	100.3020212	116.8900416	75.91905384	116.5075646	108.6675022	130.7988815	87.26327763	106.2230255	118.8377769	159.2119283	124.9121366	118.5628506
OPRM1	339.419651	561.0171221	456.0132287	647.8651802	517.0374723	354.7396182	633.8386594	426.8713093	684.9551247	493.629034	461.6855732	539.1458515	402.9590679	404.9290762	427.287694	466.9235937	371.2388936	485.8106594	470.0471884	444.0114361	384.4749632	457.7725484	338.9314081	361.7203605	348.9017838	488.6476422	624.0080417	423.809035	500.5153249
HGC6.3	13.51986031	6.098012197	16.14886645	7.900794881	7.0827051	1.244700415	2.90086343	10.49146075	4.419065321	13.26959769	6.658926536	4.785318209	5.53895626	12.2487443	11.93541045	4.967272273	10.57660666	10.46629787	11.19159972	11.50288695	23.30151292	11.1234451	11.45683633	30.26065273	16.34200392	12.46550108	2.567934328	6.691721605	6.753580096
PDGFA	471.7719678	270.3452074	457.551216	409.8537344	478.5885017	519.040073	243.6725281	489.8200739	383.5748698	319.7973043	629.638498	338.1624867	487.4281509	582.8961257	417.7393656	583.6544921	520.3690474	571.2854253	645.3822508	716.6298567	618.6551681	566.4400506	396.2155898	474.3181381	538.4690293	486.154542	300.4483164	365.8141144	462.2450377
DNAAF5	1158.438557	875.0647503	1067.363173	973.7729691	1108.949256	1116.496272	783.233126	1098.324797	916.5141475	802.8106602	1171.23119	1041.604263	1021.93743	1178.76151	1016.89697	1149.923531	1092.563467	1173.097553	1045.792819	1111.178879	1155.755041	1279.196187	1030.160533	1121.051623	1125.96407	1120.23303	861.541967	961.3773372	1046.804915
SUN1	1207.536997	883.1954332	1207.320015	895.7526196	1179.776307	1064.218855	847.0521214	1007.835948	898.8378862	870.4856084	1096.503236	960.2538538	979.010519	1180.923053	946.4780484	1185.936255	1147.561822	1061.457042	1144.030194	1310.178823	1197.697764	1218.445064	1037.798424	1220.278415	1224.016094	1149.319199	856.4060983	951.3397548	1228.40118
GET4	749.28489	475.6449514	642.8786833	532.3160551	619.2307887	567.5833891	398.8687216	733.7465363	549.7317259	359.6060974	634.8176631	542.3360636	625.9020574	675.1219651	532.3193059	634.5690329	545.7529034	719.5579784	659.0608727	743.0864967	717.6865981	711.9004866	520.3313167	599.5831657	800.7581922	668.1508578	468.6480148	457.267643	695.6187499
PSMG3-AS1	333.7270783	238.8388111	286.8346278	297.2674074	302.5326893	303.7069012	185.6552595	303.5966455	248.351471	268.0458733	366.2409595	245.6463347	328.1831584	373.2264439	332.9979515	346.4672411	339.5090736	372.4257658	323.3128809	340.4854536	392.6304928	323.4355576	283.5566992	323.7186106	334.1939802	295.8478922	276.0529402	293.3204637	327.9238336
USP42	735.0534581	675.8630185	745.9238311	637.0015873	726.4831802	779.1824596	675.9011791	748.1722949	670.8141157	692.6729994	714.7247815	738.5341102	729.7574873	830.0325548	744.7696119	840.7108322	793.2454991	812.0102763	718.7494045	774.1442914	763.1245483	825.7018864	756.1511979	848.7057486	716.596872	743.7748976	636.8477133	751.7033936	727.8858548
AGR2	96.77373698	90.45384759	61.51949122	88.88394241	92.0751663	97.08663235	121.836264	121.3075149	108.7090069	98.1950229	115.4213933	71.77977313	91.39277829	115.2822993	140.8378433	161.4363489	121.6309765	131.7009148	138.0297299	124.231179	90.8759004	134.3369909	130.7988815	103.4492082	96.41782315	104.7102091	123.2608477	104.8369718	121.5644417
ITPRID1	248.3384868	365.8807318	319.1323607	461.2089012	304.5563193	241.4718805	395.9678581	219.6649595	464.0018587	279.9885112	217.5249335	269.5729257	243.7140755	220.4773974	276.9015224	185.0308922	174.5140098	343.6434467	187.7701732	142.6357981	251.6563396	178.8307713	327.4745718	320.19993	273.7285657	224.3790194	324.8436925	302.2427592	267.1416127
PPP1R17	105.3125961	71.14347563	75.36137675	100.7351347	106.2405765	95.84193194	100.0797883	89.17741639	112.2442591	69.00190798	82.12676061	52.63850029	90.00803923	59.80269275	38.19331343	47.1890866	47.59472995	75.88065955	88.28928671	44.86125909	59.41885796	40.21553229	48.69155441	49.96526381	102.1375245	86.42747414	75.75406267	52.41848591	105.0556904
PDE1C	1295.771875	1759.276519	1570.285013	2551.956747	1684.671999	1453.810084	2432.373986	1253.073844	2353.59419	1809.973125	1396.894811	1746.641146	1458.130236	1295.484838	1550.409817	1144.956259	1290.346012	1483.597723	1247.241614	1022.606649	1210.513596	1093.520219	1415.874023	1496.846706	1108.804966	1494.198062	1602.391021	1772.190938	1432.509378
DPY19L1P1	929.3125036	1069.184805	928.9443175	1049.81812	894.4444726	868.8008895	1251.72257	847.1854557	983.6839404	1000.527666	870.099734	977.8000206	1048.247472	805.5350662	945.2845074	832.0181058	833.4366044	900.1016167	973.669176	738.4853419	771.2800778	812.8671421	825.8469522	705.1435822	793.4042905	1064.553792	1146.582677	904.4977036	971.0147383
NPSR1-AS1	361.4783705	646.3892929	499.0768725	869.0874369	432.0450111	372.165424	671.5498839	269.4993981	777.7554964	386.1452928	358.1022715	441.8443813	375.2642866	314.8647799	411.7716604	217.318162	323.6441636	462.2614892	210.1533726	255.3640902	330.8814835	395.3101259	473.549235	591.8420685	250.8497602	442.1097716	498.1792596	520.8389983	344.4325849
NPSR1	118.1208848	120.9439086	126.114957	160.9786957	121.4178017	93.35253111	137.7910129	83.27596972	155.5510993	115.4454999	102.8434209	97.30147024	102.4706908	86.46172445	126.5153507	67.05817569	93.07413857	103.7907872	70.88013159	79.36991993	94.37112734	105.2449037	84.01679976	99.2267915	79.25871903	112.1895097	114.2730776	115.9898412	90.04773462
ABCA13	2073.519629	2524.57705	1957.088815	2999.339257	2192.603136	2037.574579	2779.027166	2305.4985	2738.936686	2387.200624	1700.245909	2076.828103	2600.539964	1954.755487	2240.276541	1388.3526	1643.604674	2040.928084	1901.328442	1448.213466	1529.744323	1738.680034	1544.763432	1447.585178	1698.751308	2467.33818	2951.84051	2052.127959	2211.422283
VWC2	244.7806288	342.5050184	304.5214816	529.353257	279.2609439	316.1539053	446.7329682	247.8607603	527.6363993	391.4531318	250.8195662	314.2358957	310.1815506	255.0620871	311.5142127	211.1090716	211.5321331	327.9439999	231.293061	188.6473459	274.9578525	250.7053396	275.9188083	301.9027912	250.03266	298.3409925	362.0787402	315.6262024	240.8776901
ZPBP	221.2987662	388.2401099	259.1508568	501.7004749	296.4617992	248.940083	400.3191533	215.7306617	482.561933	305.2007469	283.3743181	378.0401385	275.5630739	221.9184261	278.0950634	198.6908909	205.1861691	311.3723616	202.6923061	190.9479233	213.2088433	233.5923472	261.5977629	334.9783883	229.6051551	270.0858567	315.8559223	342.3930888	227.3705299
LINC01446	159.3920374	321.1619757	203.014321	387.1389492	184.1503326	155.5875518	292.9872064	106.8817564	342.0356558	175.1586895	127.2594849	162.7008191	191.093991	125.3695005	167.0957463	106.7963539	108.9390485	229.3863616	108.185464	83.9710747	146.7995314	129.2030931	226.2725175	245.6039024	115.2111277	145.4308459	211.854582	259.8618557	137.3227953
LOC650226	30.5975786	44.71875611	37.68068837	70.11955457	41.48441558	27.38340912	82.67460774	24.91721929	71.58885819	37.15487353	25.15594469	46.25807602	48.46586728	33.86417541	50.12872388	19.86908909	24.32619531	43.60957445	21.13968837	21.8554852	27.96181551	26.52513832	33.41577263	51.37273603	38.40370922	39.88960345	48.79075223	43.49619043	39.77108279
ZNF479	14.9430035	45.73509148	33.83572017	44.44197121	31.36626544	16.18110539	40.61208801	11.80289335	39.77158789	18.57743677	23.67618324	31.90212139	12.46265159	21.61543111	25.06436194	13.65999875	14.80724932	27.91012765	12.4351108	9.202309557	23.30151292	15.40169322	27.68735447	38.00174994	8.171001962	19.11376832	42.37091641	28.99746029	19.5103425
ZNF716	17.78928989	61.99645734	21.53182193	60.24356097	25.29537536	24.8940083	52.21554173	19.01577261	48.60971853	18.57743677	21.45654106	43.06786388	20.77108598	27.37954608	19.09665672	14.90181682	19.03789198	31.3988936	9.948088644	13.80346433	22.13643728	8.556496233	22.91367266	37.29801383	13.07360314	20.77583513	34.66711343	26.76688642	15.75835356
ZNF733P	3.557857977	26.42471952	20.76282829	38.51637504	9.106335128	7.468202489	50.76511002	8.524311861	13.25719596	13.26959769	9.618449441	22.33148497	9.693173456	12.2487443	8.354787313	3.725454205	9.51894599	16.57163829	7.461066483	5.751443473	1.165075646	9.412145856	15.27578178	16.88966664	4.902601177	9.141367457	16.69157313	21.19045175	9.75517125
